"tweet_id","text","label"
"1292292849980116992","@USER #kanyeconjob trump just thinks african americans are going to automatically vote for kanye 🙄 he certainly doesn't give them much credit does he?? don't fall for it he's trying to split the vote between kanye and biden.  #votetrumpout #voteblue2020 #gojoe","AGAINST"
"1298251176014741504","@USER @USER do #republican voters not sell &amp; buy on @USER? #goptaxcuts oct 2019 you raised taxes on my small business. not a democrat in sight. you own this. i’m still pissed. small gov low taxes fiscal conservative my a** #gopconvention #gopconvention2020 #goptx","NONE"
"1298451765470339073","the conflation of wh symbolism with the current administration is not a signal of, nor a nod toward fascism. it is fascism. this is what we fought against in wwii...i say this without partisan politics in mind. but if america thinks its bad now, buckle up! #rnc2020","AGAINST"
"1311240221141286913","@USER i'm not american but i always think buchanan gets that title but trump is a shocker but then is he really entitled to be thought of as a president? he's really just the squatter in the white house.","AGAINST"
"1303447358043193347","@USER @USER @USER @USER @USER @USER @USER @USER @USER none of the #gop clowns have any class and by association none of the people in attendance do either.  all suckers and losers!","AGAINST"
"1291103987547217921","@USER ""c'mon man the thing is well you know what it is! in a sea of what's happening now with the birds and crackheads. are you a junkie!? i'm tired. where am i again?""  
ok it's not verbatim but you get the idea #joebiden should be relaxing in his comfy chair😥
#trump2020landslide 🇺🇸","FAVOR"
"1230334257685508096","bernie’s face is tomato red, shocker he doesn’t want anyone to know his blood pressure #demdebate","NONE"
"1311113163098656768","watching the presidential debate is making my head hurt. it's like one big wrinkled up orange baby won't stop  crying over two adults trying to talk politics.
#presidentialdebate2020 #theginmagaisgodawful #trumpisabigorangebaby #noyouretheliar","AGAINST"
"1296642960906485761","#joebiden ... we won’t rely on china for ppps .... after you and obama you made zero changes ...","NONE"
"1217288196339318784","the only upside to tonight i see is that it'll fuel a good snl skit or two #demdebate","NONE"
"1290002896411602948","@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i got you anthony!  let’s do this!!  #biden2020","AGAINST"
"1311190144188284930","#debate. trump was honest and sweet for him.  joe lost left. no green deal no universal health and no defund police. he said i’m not for any of those.  so just vote trump is the result","FAVOR"
"1293724695922012160","@USER trump has his downfalls, we all do, but at the end of the day he is taking action for all americans. 
#maga
#trump2020 
#whatdoesbidenreallydofortheamericanpeople HTTP","FAVOR"
"1217285611477983232","man does mayopete love means testing. keep those poors in their place! #demdebate","NONE"
"1299829900853960704","@USER texas will never be blue. #votered #trump2020","FAVOR"
"1296449253154463745","@USER it's extremist neoliberalism [neofascism] rejecting democratic principles for servility to, and enablement of, the oligopoly's avaricious accumulation of public &amp; national wealth in private hands while denying government services or serving the welfare of the people #gop #tories","NONE"
"1230314412654895105","this is so much fun watching these cannibals eat each other up. name calling and put downs. they are all awful! #demdebate","NONE"
"1298062810543534080","clearly the budget for this was close to $0 #rnc2020","NONE"
"1252299230661668864","#2020elections #trumpcoronavirustestfailure

cuomo to trump

first of all if he is sitting at home watching tv, maybe he should get up and go to work

how many times do you want me to say “thank you”?

i’m saying thank you for doing your job

this was your role as president. ok!","AGAINST"
"1311265270623809538","biden was the real man last night. the bigger man. the man who could debate with words, facts and policy positions, not professional wrestling theatrics. #bidenwon #presidentialdebate #bidenwonthedebate","AGAINST"
"1247996915683184641","people who would hand trump a second term by not voting biden and effectively killing progressive agendas for the next lifetime are the very definition of cutting off a nose to spite its face. #2020election #bluewave #biden2020","AGAINST"
"1293395841500229633","@USER 😩
yes, many issues with greed in capitalistic economy. 
must improve! 
more accountability, more laws to protect workers, reduce power of conglomerate corporations etc...
not necessarily throw out capitalism entirely. 
#votebluetosaveamerica","AGAINST"
"1311285052312113153","hey biden.. which one is it?? #debate #trump #trump2020 HTTP","FAVOR"
"1311207975093186562","if you’re army and a trump supporter please stfu you’re embarrassing us ✨","AGAINST"
"1230345805778780160","""this was a disaster for #bloomberg...his answer on women was terrible... he got completely destroyed on the nda question...his answer on stop-and-frisk was as bad as it could possibly be, and then he basically lied [on] redlining"" - @USER  #demdebate HTTP","NONE"
"1295418902202261504","@USER @USER i think @USER is looking in the wrong place for comrades. the russians are working for the #trump campaign, with full knowledge of the #gop . our intelligence community has said so.","AGAINST"
"1290774472446939138","@USER after your dancing libtard routine on the five you should be embarrassed by your ignorance! is there anyway to quantify your stupidity with being a libtard, lefty liberal, trump hating anti-american you are? is it being a libtard or is it brain damage? #trump2020","FAVOR"
"1287919604036251648","vote #biden2020 because he won't have cops tear gas your mom, keep babies in cages at the border, or kill off your grandparents and school children for the economy.","AGAINST"
"1297950991174664193","@USER @USER how 'bout that news on @USER and his nasty sexual exploits between the pool boy and his wife.  you repugnants sicken me, @USER  #voteblue #votebluetosaveamerica","AGAINST"
"1287476467413258244","that darn nancy pelosi.....
#myhomemadememes #nancypelosi #politicalmemes #politicalmeme #trump2020 #trump #trumpmemes #meme #memes #lol #lmfao #lulz #lmao #funny #hilarious #haha #humor #humorous #havingfun #joke… HTTP","FAVOR"
"1259491031889907714","@USER @USER @USER, you can still do the right thing.  continuing to bow to the crook in the wh is a sure end to your careers.  im done with the lot of you #votebluetosaveamerica","AGAINST"
"1301262040779100163","@USER resorting to name calling again with #joehiden? you realize that being a dick doesn't make yours any bigger, right?

#dumptrump2020 
#trumpmustgo 
#voteblue2020 
#votebidenharristosaveamerica HTTP","AGAINST"
"1294496502132416512","us as #americans don't need #donaldtrumps lies he's sololy bringing down out great country he think its ok to interject on a peace riot with military police on a blm riot we can't take another 4 years his lies so #votebidenharris2020 and our an end to the nightmare #voteblue HTTP","AGAINST"
"1288324032660561921","communism is the ideal system of government #makeamericagreatagain","NONE"
"1292638614229331971","don't forget to subscribe to satanic panic fun and games

pro boxer david rodriguez makes money from kids charity #qanon HTTP","NONE"
"1301666580154249216","can you believe kennedy lost in massachusetts? because he's not radical enough. 
#trumprally #trumprallylatrobe #maga #maga2020","FAVOR"
"1239341328682680320","joe biden just coughed, he clearly self-infected to take bernie out. #democraticdebate","NONE"
"1230359121011937280","😂😂😂 do we not like when the socialist, who gained all his wealth through capitalism and our tax dollars, called out audience?  

""dem debate: catch up on the highlights from the ninth democratic debate"" #demdebate HTTP","NONE"
"1290078171258224641","#quote 10:01-10:10 - we've now reach the point where the fbi is opening a new china-related counter-intelligence case - about every ten hours.

approx 1 hr

vid HTTP

#buildthewall #finishthewall #maga #kag #trump2020

qt-rv-221 #borderobserver HTTP","FAVOR"
"1293027485895073793","@USER the student athletes deserve to live. ignoring the warnings about the virus, calling it a hoax, screwing up the response, the sheer incompetence of this administration is the reason the u.s. is the worst in the world. #voteblue2020","AGAINST"
"1232495509094322176","this debate is only helping trump. only trump. these are a bad idea. maybe good with two candidates. not this many. i am just annoyed #demdebate","NONE"
"1239509030441234432","the only way that bidens isn't lying is if there are two bidens, like the movie 'the prestige'. one biden was on the senate floor arguing against social security and the other was in the democratic debate denying he did that.  #demdebate #berniewon","NONE"
"1296073369822154758","@USER that is a #democrat stronghold in florida. if the election looks close, a truckload of missing ballots will show up.","NONE"
"1289706693605986304","they're trying to fulfill your innate desire to ""fit into"" the latest trend. but it's miserable and leads to nothing! you know this. like all the other times.

we're interested in you. 
just you. and it is a single person. 
not a mob. they won't be there after.

#qanon","NONE"
"1299076324577943563","@USER @USER @USER is that one of you and mike madigans favorite place. i wonder how much money you have extorted from them and the countless other great establishments in your unsafe ward. makes me sick every time i am forced to write a check to your campaign for re-election you’re useless #maga","FAVOR"
"1290843410287403009","@USER i am really sorry. i am going to go have a pacifico advil right now. goodnight! #fucktrump","AGAINST"
"1296866237876703233","green race: from space, dnc highlights environmentalism now HTTP","NONE"
"1298458195954774018","@USER amazing!!! nick sandmann exceeded my expectations. he was ruthless #kag","FAVOR"
"1292327659314151424","how am i just now finding this account?! what a fabulous way to end a very difficult day. good night, twitter. #votebluetosaveamerica 🌊 HTTP","AGAINST"
"1296468886695612416","#demconvention don’t miss tonight! 
#bidenharris2020 #votingmatters HTTP","AGAINST"
"1295534321013407745","we will take back our punter from the trump goons. #demconvention","AGAINST"
"1311049808061308938","i paid more for weed than trump did in taxes","AGAINST"
"1299226447031144448","@USER i wonder why demmys didn’t have daughter speak?  maybe they would have to acknowledge the violence they ignored at the dnc. well, it’s a good thing david dorns daughter was not *forced* to endorse potus!  good thing ann dorn was free to make up her own mind.  #trump2020","FAVOR"
"1225977957459476487","whatever rat fuck #mayorpetecheats #demdebate HTTP","NONE"
"1298311838724128769","@USER the uk spamming bbc news on facebook #saveourchildren ... the uk waking up!! HTTP","NONE"
"1311194370155188224","@USER if trump can't figure which person he's suppose to be debating how exactly is that wallace's fault?","NONE"
"1299157120764596225","now up at #rnc2020, dr. ben carson, a walking reminder that if you put you mind to it, you too could do brain surgery.","NONE"
"1225982581319110657","#demdebate 

sanders - “america is racist. the whole damn country is racist.” 

steyer - “oh yeah? well i hate being white and i’m for reparations.”

warren - “oh yeah? i’m half black.”

biden - “check out my tattoo.” HTTP","NONE"
"1300275181294845952","when i see people wear their #maga hats and #womenfortrump tees, it may as well say ”i’m a racist,” because that’s what it all really means.","AGAINST"
"1286734417545687041","@USER @USER sorry., @USER, those folks with an r next to their name have a responsibility to speak truth to power and with the exception of one republican they have all remained silent. it’s time to toss all the babies out with the bathwater. 
#voteblue","AGAINST"
"1287386434287140870","this is a real eye opener ..please watch the full video and share with all your followers #walkaway  #trump2020  #realdonaldtrump  @USER HTTP","NONE"
"1301743954208014336","i just made a donation to mj for texas to help elect mj to the u.s. senate! now is the time to stand up for our country. vote out trump and vote out every gop enabler.  #voteblue HTTP","AGAINST"
"1297267765531877378","#chicago mayor bans protestors from her block as recall petitions against... HTTP","FAVOR"
"1296546152838508544","@USER does bill barr not think the supreme court has better and more important matters to deal with than the hissy fits of a egotistical bigoted orange 74 year old baby complaining about twitter. #demconvention #billbarrhearing @USER @USER @USER","AGAINST"
"1288829284086415361","so, what might we conclude from #donaldtrump's attempt to delay the us #election - first, he clearly thinks he will not win; second,he's worried what will come out once the dems take controlof the wh - i'm expecting lots of shredding &amp; bonfires in november","AGAINST"
"1298896853753360384","i learned that another republican electoral strategy is to talk about wars and military families and 2nd amendment rights frequently. why do americans have a gun fixation? it's so confusing. #rnc2020 4/x","NONE"
"1300043968839811072","@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER greatly appreciated the ride with all these amazing patriots!  
rt'd. ifb #kag  🇺🇸
 
all #maga, please be sure you are following @USER     
🚂🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🇺🇸 HTTP","FAVOR"
"1288986900972347395","#autism in the time of the #coronavirus: institutional blindness #covid19 #covid-19 #wwg1wga #helpeopleonlus #monsterfunder 

please #donate today to my  

 #plz rt! click below HTTP","NONE"
"1290832236657295361","we had a great rally in front of the governor’s (people’s) mansion in carson city, nv to protest ab4 (mail-in ballot, ballot harvesting bill). we left the area as we found it with no garbage or damage. #maga #kag HTTP","FAVOR"
"1311138186786222082","that “clown” shot was uncalled for. i think @USER needs to apologize to clowns. #debate #debate2020 #trumpisaclown","AGAINST"
"1311118301540605956","president trump: ""we built the greatest economy in history. we closed it down due to the 'china plague'."" #presidentialdebate2020","NONE"
"1295936127627452417","we the people
deserve better
#buildbackbetter 
#votebluetosaveamerica","AGAINST"
"1311109212395778049","@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i am from the bronx","NONE"
"1299760212711219202","@USER american will vote against the mob. enough violence!
#trump2020

HTTP","FAVOR"
"1296719389413314560","reading the headline about the #dnc2020 and it's already obvious that the democrats are falling into the same trap as last time.","NONE"
"1295432462412193796","@USER the groundbreaking peace deal between israel and uae has paved the way for peace in the middle east, brokered by @USER. 

they said he'd start wars.

#trump2020 #trumplandslidevictory2020 #maga #maga2020 

 HTTP","FAVOR"
"1230331615823486977","this debate is so fun, i'm almost sorry i had bourbon before watching... this would have been just as interesting sober...
#demdebate","NONE"
"1305104888481951744","r.i.p  💀 nfl 🏈  it's over 😆
HTTP
🤡🤪🤡🤪🤡🤪🤡🤪
#nfl #trumprally #trump2020 #maga #maga2020 #lol #trumprallynevada #trumptrain #trump2020landslide HTTP","FAVOR"
"1239358395167244288","you better pick warren for vp if she’s willing, biden 👀 #demdebate","NONE"
"1303013203253882880","@USER @USER @USER i think you should send this to @USER so her followers can follow @USER she got the interview afterall. #biden2020
#bidenharris2020","AGAINST"
"1311040112109604864","@USER gummies, joints, bongs whatever you need to get through 90 mins of trump.","AGAINST"
"1298846800523063296","wtf? any rational political observer should be able to say #gop convention to date has been unorthodoxed but effective. just like #dnc was in its own way. but for liberal media to distract from such success &amp; assign blame to @USER for pending hurricane?! #insane","NONE"
"1289226870458683392","i’m not sure how much more ⁦@USER⁩ #maga winning this country can take. HTTP","FAVOR"
"1303729641266446336","via @USER: ukrainian church leader who called covid 'punishment for same-sex marriage' has covid HTTP","NONE"
"1296179084599406595","this is truth.  #alllivesmatter #unbornbabylivesmatter #trump2020
'pure evil – it's borderline satanic': black media man hammers dems HTTP","FAVOR"
"1297666575676461056","#portlandriots can you f’ckn  #anarchists, #georgesoros thugs, #antifa, #liberalquacks #blmantifaterroriststhugs stop your damn attacks? we have wildfires &amp; 2 looming hurricanes &amp; need all resources you’re wasting! .@USER @USER @USER @USER @USER #maga","NONE"
"1230338108412948483","watching the #demdebate is like listening to a convalescent home squabble..

hardly bearable","NONE"
"1295870440133390337","@USER #trump2020kag #maga
🇺🇸 ifbap 🇺🇸 please follow @USER 😊","FAVOR"
"1298370496824856581","with everything that's going on in the world now, i wish that people would watch this film.. at the edge of the city. the end scene when everyone in the courtroom is called out on their prejudice and hypocrisy is so satisfying.. HTTP","NONE"
"1311164363437473792","trump’s playbook is simple but effective: throw mud, turn a phrase, force concessions &amp; use hyperbole.

and he does this using simple english that connects.

this makes him very appealing in the age of hashtags &amp; twitter anonymity to push narrow often myopic views.

#debate2020","NONE"
"1232505641962496000","@USER reference to the ny #nakedcowboy. he roams times square in tiny whitey underwear. #demdebate 
HTTP","NONE"
"1311026708741488646","@USER glad you parted ways with the rock ( the pebble) on this.
good on ya champ #kag","FAVOR"
"1301721091656695808","@USER #1a comes first for a reason. these red ❄️ #snowflakes are amusing because they call everyone else a snowflake. #irony

amusing ""back the blue"" sounds like a blue wave, #democrat supporter group. 🌊🌊🌊 👌

can't expect much from rw  #nitwits

we have your back, pat 👊","AGAINST"
"1295484408171040768","@USER @USER thank you!  #trump2020","FAVOR"
"1311109223837839360","@USER can u even imagine some one like this trying to tell u anything? she does not even know the tax laws! amazon made billions last year and did not pay the first penny! these are tax laws the idiot biden put in place the last 47 years!","FAVOR"
"1289358765859340288","@USER @USER @USER big man with his 32 followers!! guess no one wants to here his uneducated,snowflake crying 😢. #trump2020 we r not going anywhere,get use to us. try again noob!! HTTP","FAVOR"
"1311127789068677120","#trump cites #obama and #joebiden handling of #swineflu when talking about #covid19 

let's talk about that. #joebiden and #obama had vaccine within a few weeks and held #h1n1 to just over 15,000 deaths

#trump still doesn't even have coherent testing plan, and has 200,000 deaths","AGAINST"
"1299368989194297344","@USER #moscowmitchmcconnell says he's proud of the work he's done.
i always thought he was lying. but, no. he's proud of cheating us. he's proud of taking our hard-earned money &amp; giving it to the lazy rich non-working class.
#votebidenharris
#bluewave
#voteamymcgrath to #ditchmitch2020","AGAINST"
"1311239206635819008","ballot sent. fuck trump","AGAINST"
"1311179590283468800","@USER @USER dude haven't u heard about joe biden's ""i'm not trump"" policy?

text joe to 33303303003303 and read about his detailed 100-day plan to not be donald trump 🌊🌊🌊","NONE"
"1288058647705202688","@USER @USER @USER dotard don is so insecure.... how insecure is he.... 
he had to lie about throwing out the yankees first pitch to keep up with dr. fauci.
#biden2020","AGAINST"
"1289966119017541632","serious question for the #qanon goofballs: the deep state has a ""heart attack gun"" which is undetectable (just leaves a tiny red pinprick size dot which means nothing if it is ever found) and voice-to-skull weapons. do you think they couldn't end trump's run if they wanted? lol HTTP","NONE"
"1286779580284624898","@USER that’s so freakin cool #trump2020","FAVOR"
"1290809132556132353","@USER @USER i agree!  that is why i am voting for joe biden.
#trumpvirus #trumpiskillingus #trumpisacompletefailure #votebluetosaveamerica2020 #biden2020","AGAINST"
"1303554176094482432","what do all the conspiracy theorists, #antivaccine #anti #covid #billgatesvaccine #maga #trumplovers do, now as #trump has shares in vaccine companies and hired microsoft to store military/intelligence/space data?","NONE"
"1225954012173930497","""the past"" and biden references obama years as if thats actually the past, trying to hide his racism #demdebate","NONE"
"1299733696258297857","@USER @USER #mastiller gay trump supporters are always the best when theyre triggered #gaysfortrump #trumpisnotwell #dumptrump #njtrash #trump2020 #trumpviolence #gay #covidiots HTTP","AGAINST"
"1303744535785287680","welp, there ya go. still good with this, trumpers?  #notmypresident     bob woodward book: in trump interviews for 'rage,' president says he downplayed coronavirus threat - the washington post HTTP","AGAINST"
"1295825663341912064","democrats have #billtherapist speaking at the #demconvention2020 even after their fake #metoo hypocrisy. 

#trump2020 #votered2020 HTTP","FAVOR"
"1291949577889775616","kill two birds with one nuke. end covid-19 and ensure a biden wins. #biden2020 #covid19 #dumptrump2020 #maskup HTTP","AGAINST"
"1311068775492603904","@USER my fear is biden will get rinsed because an essential decent but rather boring man is up against a showman liar.  in those circumstances we usually see the liar win.🙁","AGAINST"
"1311113115430510594","watching the presidential debate #trump2020 #presidentialdebate2020 #debates2020 #presidenttrump","FAVOR"
"1298049881383358465","we will hold these people accountable!!!🔥🔥🇺🇸🔥🔥#rnc2020","NONE"
"1311210007195656193","@USER @USER when will trump start truthfully answering questions?","AGAINST"
"1304206034127462401","@USER says #joebiden's #leading in 2020.  
#remember @USER #fbi #coverup 
HTTP","NONE"
"1230312328626917378","and now, politics. 

my first comment: fuck bloomberg

#demdebate","NONE"
"1296257163258662913","florida’s economy can’t afford another 4 years of trump’s broken promises to florida’s workers and families.🙅‍♀️
we’re ready for a real leader like @USER. will you join us in the fight to bring home florida? HTTP","AGAINST"
"1291592810752348160","seeing alot of maga hats and the us flag on the way to sturgis! #maga #kag2020 HTTP","FAVOR"
"1301875185562324992","@USER @USER it is so sad that @USER and the #maga crowd can't do math the same way they do meth
someone please explain to them that
1.4 million jobs have coming back
subtracted from 12.9 jobs lost due to #covid
still leaves 11.5 million people unemployed

HTTP","AGAINST"
"1296234390666850304","best of luck tonight @USER @USER 2020
#votebidenharris2020 #voteblue 📢
(i hear everyone is voting for you) ✔ HTTP","AGAINST"
"1295907734307602438","love the roll call of states showing the beautiful diversity of america. #demconvention #bidenharris @USER","NONE"
"1299083151143297025","president @USER please talk about how you will protect social security during #rnc2020. this is a top issue for voters 50+. social security is a hard-earned benefit and a promise that must be kept. thank you for all you do to support our seniors. #protectvoters50plus","NONE"
"1295534637536686081","@USER @USER worthless dnc.  #trump2020.","FAVOR"
"1239348209664831488","between april 12, 2009, and april 10, 2010, the cdc estimates swine flu caused 60.8 million illnesses, 273,304 hospitalizations and 12,469 deaths in the u.s.

 #demdebate","NONE"
"1301306826315763713","@USER @USER @USER why is the fringe-right #maga crowd lying to the amer. ppl by reporting these isolated events as if the entire protest and everyone protesting, for a fair +good cause, are so-called ""anarchist,"" ""antifa,"" ""it's chaos,"" etc. why the fear mongering? to distract from trump failures?","AGAINST"
"1311047068283215873","@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER trump also released his... via the new york times🤣🤣🤣","NONE"
"1292803089183977473","@USER neither should your brusband. #trump2020","FAVOR"
"1311041370962956291","@USER @USER he may know the details inside and out(i'm doubtful of that) but sean would present the information in a way that is most flattering to trump, and omit any information contrary to that narrative. i wouldn't trust anything he says without reviewing all the details myself.","AGAINST"
"1311180869575507968","@USER that was no moderator - he gave biden softballs and tried to set traps for trump. disgraceful!","AGAINST"
"1230331203116466176","i think i like the other billionaire better. #demdebate","NONE"
"1296766524137635840","lock them up @USER #maga tucker @USER 
HTTP","NONE"
"1296007859382161410","🇺🇸☕️☕️good morning patriots ☕️☕️🇺🇸
well we are halfway thru the dimwit convention blooper reel.
can't wait for the republican convention
with all the bs #corruptdemocrats have put @USER thru and the unwarranted attack on his accomplishments.
his motto
#trump2020 HTTP","FAVOR"
"1302236433973940225","@USER i was gonna vote biden till i found out he left his post during ww1 to go hit on some french women😂 glad he found his way out the basement!  #trump2020","FAVOR"
"1302702492342509568","@USER vote early!  #votebluetosaveamerica","AGAINST"
"1230118344004636674","hey, @USER
i saw the poll about how you beat donald trump.
#biden2020

#southcarolinaprimary 
#nevadacaucuses 
#democraticdebate

@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER","AGAINST"
"1311120519421464577","y’all slow down with the tweets i can’t like them all #presidentialdebate #debates2020 #bidenharris2020","NONE"
"1225960030337409025","buttigieg: 'there is no evidence that [the strike of qasem soleimani] made our country safer...taking out a bad guy is not a good idea if you do not know what you are doing. this president has moved us this much closer to the brink of war.' #demdebate HTTP","NONE"
"1289306385436553217","if they can find 3 teens that hacked twitter in 2 weeks time, how come they haven't found q and arrested him yet? it's been 3 years. 

#greatawakening 
#wwg1wga","NONE"
"1288999066584731649","#gop #healsact protects corps from lawsuits from immune compromised workers from returning to work during covid19 instead of providing funding, procedures to open safely and adequate ppe. they would rather americans get sick (and possibly die) instead of #extendthe600","NONE"
"1298110759604543488","so #cocaine is trending. #rncconvention2020 #rnc2020 #trump 🧂 ❄️ 🎈 HTTP","NONE"
"1232495001067606016","i officially dislike pete
#demdebate","NONE"
"1217285274843144194","amid her #demdebate argument against concerns that no woman can win the presidency, sen. warren argued that trump’s presidency produced many things including a wave of women elected to public office. HTTP","NONE"
"1311115008097492992","#debates2020 donald trump doesn’t know how to speak the truth about responses to covid-19.","AGAINST"
"1303865884449157120","@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the 🚂 ride @USER 🇺🇸 ifb all #maga #kag patriots. please retweet HTTP","FAVOR"
"1311139939065556994","i really hope tonight let’s all of you realize old people should not run countries! fml! @USER @USER @USER @USER @USER @USER @USER @USER #blm #liberty #truth #trump2020 #bidenharris2020 #american #freedom come to my middle independent!","NONE"
"1299180216062038017","how many flags do you need #donaldtrump","NONE"
"1302114749296058370","wow, i just saw a #joebiden  commercial. most #democrats have usually given up on #missouri since we went from purple to red so i haven't seen many commercials for the dem nominee at any level above city for the last few cycles. are we (mo) in play to #dumptrump2020?","AGAINST"
"1293895404883529731","@USER i pernounce it like another c word. we don’t need to know her name, it will all be over soon. #maga #maga2020 #trump2020","FAVOR"
"1311068737945006080","@USER you need to paint a scary picture of joe biden future of america and what you did and will do for our future","AGAINST"
"1296150498668666881","california state senator @USER chairs a panel at #dnc2020 labor council caucus, of women who came out of the labor movement to win elected office - from minnesota, state auditor @USER accuses trump of making the truth a partisan issue.","AGAINST"
"1217278984121131008","watching the #democraticdebate with a #migraine has made me hate pete's voice.","NONE"
"1291413455870627840","@USER @USER good grief,  the republican party just keeps sinking lower and lower. how pathetic! 🙄 #voteblue2020 #dumptrump #saveourdemocracy","AGAINST"
"1282637017919172608","@USER you can't afford... well, you'll have to! 😂 #joebiden #joebidenforpresident2020 #joebiden2020 #votebluetosaveamerica #votetrumpout #votethemallout2020 #trumpisnotwell #trumptreason","AGAINST"
"1261225570945433600","@USER  the song tootsie slide is it really a reference to the moon walk or the til tok dance please settle this for me please it’s a major debate among my kids #quarantinelife #debate #tootsieslide #drake","NONE"
"1230333536625885184","a billionaire attacking a guy for owning a summer cabin #demdebate #demdebates #fckbloomberg","NONE"
"1311119953823764480","holy shitttttttt #biden is crying !!!!!! hes done !!!!! #presidentialdebate2020 #debate2020 #debates2020 #trump2020","FAVOR"
"1232487279635005440","what would happen if sanders was not allowed to wag his finger #demdebate","NONE"
"1298437890091835393","@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER omg i can’t stop laughing at morning joe’s comparison of ⁦⁦@USER⁩’s rnc speech  w/ dwight schrute’s mussolini speech from #theoffice 🤣😂🤣 #rnc2020 HTTP","NONE"
"1296629696898248704","@USER you're only just now realizing that verse is about #drinkbleachdonnie  #trumplorable, right?

#democraticnationalconvention
#shegotitright
#biden
#bernie2020
#biden2020
#votebluetoendthisnightmare
#votebluetosaveamerica
#trumpliespeopledie
#votebluetosaveourlives","AGAINST"
"1289206519909638144","i'm begging some player in the ncaa to wear a #maga patch...please expose the hypocrisy of the left.
@USER","FAVOR"
"1239362894661206018","every #joebiden answer:
“number 1... number 2... number 2... period. #demdebate #berniesurge #hellnojoe #bernie2020 #bernieorbust2020 #notmeus","NONE"
"1296299714837700608","it’s a legendary night for the #divine9. #signmeup #familyiseverything #divinenine #dnc #dnc2020 m HTTP","NONE"
"1303843425020604417","@USER it's that simple. #voteblue2020","AGAINST"
"1311160993356173313","#joebiden had little to no energy. 
@USER has a new descriptor: #gladiator. 
#presidentialdebate 
#debate2020 
#debate 
#trump2020","FAVOR"
"1286389522763329537","@USER @USER @USER @USER hi jake did you see @USER lobbing weaker insults to the #portland mayor?  really sad for anyone in that position and were all freaked out he is 'acting' (hmm) like a 5 yr old playin #cod but my kid said he could take em easy. respect! #gop can't #dunk🏀 #nbaisback","NONE"
"1281193579747082241","@USER vote out every #republican - local, state &amp; federal. #voteblue2020 #votebluenomatterwho #votebluetosaveamerica #voteblue HTTP","AGAINST"
"1303629279331119105","#nobelpeaceprize has a chance to restore integrity here after giving the war monger obama the prize.

“#donaldtrump nominated for nobel peace prize following israel-uae deal”

HTTP","FAVOR"
"1239360045021892609","does anyone have a count of how many times joe says “one; look here’s the thing; period; obama”? it just seems like a lot 🤭#demdebate2020 #democraticdebate #cnndebate","NONE"
"1289725914318884865","@USER ""and what about demon seed, madame speaker?  why haven't you addressed alien dna?"" i knew mccarthy was stupid but, surely, he must know how any comment regarding #covid19 by the #gop will be met with righteous derision!  🙄 HTTP","NONE"
"1311207997381718017","can't believe that trump literally got away from having to denounce white supremacists. how the fuck did we end up with him as president.","AGAINST"
"1232489025262370818","i believe sleepy joe biden will invest in a cure for alzheimers. he just has to remember to sign the bill when he's preside....ahahahahahahahha sorry i couldn't finish that with a straight face.
#demdebate2020 #demdebate","NONE"
"1288874337986949122","@USER @USER @USER sadly, agree! but don’t give up yet. #biden2020 🌊🌊🌊","AGAINST"
"1311135943840145411","trump urging his followers to watch people vote... @USER isnt that voter intimidation? #presidentialdebate2020","AGAINST"
"1294399416355426306","@USER @USER it seems mail boxes are systematically removed to prevent citizens to vote by mail-in-ballot. wouldn't it be time to act? #votersuppression #trumpthreatensdemocracy #trumpisadictator #votebluetosaveamerica HTTP","AGAINST"
"1298435949538541568","where is tiffany trump mother? they barely even claim her dumb ass. i wonder how much he paid marla for tonights speech? #rnc2020","AGAINST"
"1311040249276043268","@USER trump will embarrass sleepy joe and it wont even be close!!","FAVOR"
"1300759218992095238","@USER @USER this is false. 

94 days of riots that msm largely hides from the public.

#democratic states and cities filled with looting and violence.

and key democratic leaders let it continue for their political gain.

these are riots we see it every night. #portlandriots","NONE"
"1287165665053483009","@USER @USER @USER @USER @USER you don’t speak for me! #biden2020","AGAINST"
"1311103226062794755","@USER biden is in far better shape.  he can even run walk down steps and ramps.  i would like to see trump do that.  he would most likely kiss the floor.","AGAINST"
