"tweet_id","text","label"
"1311174016368029696","and i'll take trump any day, honestly. 

i don't think this moved the needle. i'll say this. anyone thinking about joe biden wasn't inspired to vote for him after this. though some may have decided against trump. i think a lot more look at biden and don't see him as a replacement","AGAINST"
"1299193367281115136","@USER #rnc2020 you guys nailed it! great convention, every. single. day. tonight was the icing on the cake! best president ever! #trump2020landslidevictory","AGAINST"
"1296275853903564802","someone needs to follow up on this biden/obama “brother” revelation. #demconvention #dncconvention2020","NONE"
"1311070156693680130","@USER i predict i'm voting for biden anyway.","FAVOR"
"1276225063054761984","@USER @USER what about the innocent children stolen from their parents and stuffed in dirty border cages like wild animals? what about the 100s who have gone missing ? your hypocrisy is showing. #savethechildren 🙏 #votebluetosaveamerica","FAVOR"
"1296550419460771842","@USER @USER @USER we can only hope so! #biden2020","FAVOR"
"1291815712063922178","anybody else getting impatient? it's time to make a decision
@USER #joebiden #kamalaharris #democraticparty #democrat","FAVOR"
"1286321491961839616","i want out of this shithole usa #shitholeusa #trumpsucks #maga #kag #trump2020","NONE"
"1298284607398383617","@USER @USER @USER @USER he really gets under her skin lol. cry more nancy. 😂 #trump2020","NONE"
"1296930210202312704","@USER so don’t care what he thinks. #votebluetosaveamerica","FAVOR"
"1295943328320692224","@USER love you right back, brother !!! ♥️🇺🇸 #trump2020 #takingbackourcountry #patriotfam #onenationundergod","AGAINST"
"1295598182349463552","@USER @USER the children and future of our nation will plunge into a third world country if a democrat gets elected. #maga🇺🇸#i❤️usa","AGAINST"
"1301558752525479936","@USER you and your da are aiding and a bedding. @USER please defund this city as i do not want to support #liberal policies with my money. ted you belong in jail.","NONE"
"1305235219641847808","@USER trump supporters are everywhere im following you and all other #maga #americans working people who know how trump is the best potus ever~ very active trump twitter supporters~ 🇺🇸🇺🇸🇺🇸fight against tyranny~","AGAINST"
"1288305274181148672","@USER @USER to be fair he didn’t let thousands die.  he is letting hundreds of thousand die.  #maga","NONE"
"1223654034042572800","@USER @USER i appreciate your apology, something trump has never &amp; will never do. but this election is about defeating trump. we need to unify not only the party but the country. @USER has not shown the ability to do that. @USER better progressive messenger #votebluetosaveamerica","FAVOR"
"1287823881303015424","out of my mind. back in five minutes 
 @USER #trump2020 #covid19 #warroompandemic #blm #backtheblue #walkaway #screenwriting","NONE"
"1294651446130913282","@USER yes!!!!!!!!!  that’s exactly what’s happening. #formerliberals are now #maga2020 like myself. never would i have thought i’d say that until recently. #votebluetosaveamerica @USER","AGAINST"
"1289785439558094849","soooo @USER @USER @USER @USER @USER @USER #maga #coronavirus  has he made 🇺🇸 great 4u? has a friend, family, or a friends family member died, got/is infected lost their job or buis. &amp; now un-emp benefits? #ridenwithbiden #votebluetoendthisnightmare HTTP","FAVOR"
"1298092125087649794","#rnc2020 is like a motivational forum with delusions, hatreds, fears, smears and lies here and there. a circus with so many clowns.","NONE"
"1294654094272073728","the cabal hates god! we muslims and christians needs to stand together! we believe in god we love peace and freedom! just like the fake news lies about our amazing president @USER  they been lying to you guys about my religion believe me we stand for peace &amp; justice #trump2020","AGAINST"
"1298952916053757953","leftists hurl racist abuse at black, naturalized rnc speakers HTTP","AGAINST"
"1299045286896119814","they (democrats) are trying to crucify trump like the people crucified christ for telling the truth 🙄🤔does this means trump is god no it just means the world is crooked and wicked when a good hearted man tries to change something bad into something good #trump2020 #godbless","AGAINST"
"1296424054497464320","@USER but #georgesoros funded #blmdomesticterrorists who actually donate to @USER and his campaign is ok? burning buildings, shooting innocents, bashing people and demolishing entire cities is ok? #thesilentmajority sees your bs and is voting #trump2020 HTTP","AGAINST"
"1303303729857396736","@USER @USER they were either robbed or brainwashed. #trump2020 #maga","AGAINST"
"1303062909665320963","@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER following all patriots #kag...thank you very much marilyn @USER 🙏🏻🇺🇸⚘⚘ HTTP","AGAINST"
"1284488587698778113","@USER @USER ""from the very first day of this administration"", you shelved your christian beliefs &amp; supported the single most corrupt #president this nation has ever seen!!!  neither #wethepeople, or the history books will ever forget...  a #democratic landscape is coming in nov., thank god!!","FAVOR"
"1230334298487607296","i can’t believe pete is still in this race. can some one tell me why he belongs in the same room, much less on the same stage as @USER ?  #demdebate","NONE"
"1225957733595275265","bernie isn’t even a democrat, why is he allowed to run on the d ticket?
#demdebate #democrats2020","NONE"
"1238522666484731905","@USER canceling the #2020election so trump is president for 5 more years!","AGAINST"
"1295805200934920192","we can’t have 4 more years of trump and gop rule. they will break the back of this country. 
make sure your senators and congress work for you not against you
vote blue down the ballot 
#votebluetosaveamerica 
#bidenharris 
#dems4usa HTTP","FAVOR"
"1311181482073960448","@USER i've never been more motivated to vote in my life.  i'm also so appalled, though not surprised, at trump's behavior.  the man has no dignity, and you're totally right - look at what he says.  it tells you all you need to know about him and where his priorities lie.","FAVOR"
"1301182323493306368","@USER for the next 4 years #trump2020","AGAINST"
"1288145496079564805","@USER up, down and sideways, if need be! #vote2020 #voteblue","FAVOR"
"1228812645073145856","@USER @USER yes !!!!! i of course i would vote for #joebiden aa our democratic nominee, but too bad we can’t vote 🗳 for #barackobama as our vice president though. just #votebluetosaveamerica HTTP","FAVOR"
"1304953425461997569","everything, the democrats do , is either fake and / or political nonsense 

i am not surprised at all

#trump2020 #maga #kag
@USER @USER
@USER @USER
@USER @USER @USER 
@USER @USER

HTTP","AGAINST"
"1295853016319500288","@USER we the people have to stand for something. our freedom is under attack the foundation of our country is being attacked. we must show our support for those who are brave enough to fight this evil head on!!! #maga #minoritiesfortrump #americafirst HTTP","AGAINST"
"1296615040150274048","i avoid all the #democrat speech’s and then i get nothing but @USER sound bites from everyone i despise. sickening.","NONE"
"1285215317048860673","black people make up less than 2% of #maine’s population but almost a 25% of its #coronavirus cases. i'm sure @USER is concerned and disappointed. #doyourjob #dumpcollins #trumpfailsamerica #trumpliesamericansdie #votebluetosaveamerica
 HTTP","FAVOR"
"1297228381004627975","@USER has accomplished much since taking office, but what might he have accomplished if not for the hysterical obstruction of the dems? this obstruction is driven by fear - fear that trump and his supporters might be proven right, and they themselves wrong. #trump2020","AGAINST"
"1311239724695203841","@USER the debate clearly showed me biden has control. trump is off his rails. cannot have a leader like that. his time is up. god willing, electoral college favors biden by a wide margin!","FAVOR"
"1305261119246946304","supporting your local vote 🗳🌵🤠 #arizona #vote #vote2020 #voteblue2020 #voteforchange #voteforchange #arizonavote #students #votebymail #sheastanfield #democrats #democracy HTTP","FAVOR"
"1311209755185213446","@USER agreed. only difference is trump has been doing things for less than 4 years, but biden's 47 year record is lacking. given he's not president, not for lack of trying, it is on him to answer what he would do differently. he provided 0 plans tonight.","AGAINST"
"1225974881092820993","joe biden's entire platform can be summarized as: ""here's the deal folks""

#demdebate #democraticdebate","NONE"
"1302566750056144896","@USER #america #americafirst #djt #draintheswamp #4moreyears #fourmoreyears #gop #kag #kag2020 #maga #maga2020 #potus45 #potus @USER #trump #trumptrain #trump2020 🇺🇸#usa #votered

this is #presidenttrump working while dems &amp; #fakenews sleep, only to later wake up &amp; falsely accuse him. HTTP","AGAINST"
"1311178068266901504","i know, i know, don’t get hopes up, etc. however, the nyt tax story, parscale’s alleged domestic abuse and commitment, the failure of trump to concoct anything that sticks, biden’s performance and consistency, the current lead in necessary states. i’m just trying to stay level.","FAVOR"
"1289238097704521730","@USER @USER the gall of him to question an actual scientist is appalling. that’s who the @USER is. #trump and the #republican administration must go. #votebidentosaveamerica #voteblue","FAVOR"
"1299006450501644289","richard grenell rnc speech savages russiagate, globalism and democrats: &amp;#8216;the boss is the american people&amp;#8217; HTTP","AGAINST"
"1296148238030868482","@USER it will be such a relief to have a real president.
no more toddler tantrums.

#biden2020  

#bidenharris2020 

#bidenharristosaveamerica","FAVOR"
"1292161623491215360","@USER you are a sad apologist clay! this whole ass interview is indefensible. and whatabout-isms about trump will not change that because its to be expected from him. just say you want our people to #votebluenomatterwho with zero tangibles being offered up.","NONE"
"1297965903460675584","make america great again.

#makeamericagreatagain #maga HTTP","AGAINST"
"1267625953318113280","#america: past #brownshirts are now wearing black hoodies and bandannas to fire bomb houses of worship and loot your businesses.  you voted for weak-kneed #democratic leaders so who will protect you when chaos comes to the upper eastside? time for a change!
@USER","AGAINST"
"1239360693977006081","who do you think #biden is planning to select for his female vp?
#voteblue2020 #democraticdebate","FAVOR"
"1301023046040539136","if you weren't dripped out in #maga gear, your fat black ass would be chained to a bumper and dragged to the nearest lynching tree. 

you know it. i know it. the world knows it. 
stop being a dancing ass nigg.  @USER","NONE"
"1230334672300847104","this is the best #demdebate yet.","NONE"
"1292633138594590720","@USER @USER @USER well, they didn’t ask you i notice. 😊 jelly much? 🤣#biden2020 #karin4congress #votebluenomatterwho","FAVOR"
"1290914778765025280","ejinaction: two top contenders to be #joebiden's running mate have rolled out a comprehensive #environmentaljustice bill, as the nation grapples with a legacy of racial injustice in the wake of the police killing in may of #georgefloyd, #breonnataylor &amp; … HTTP","NONE"
"1299723611972960257","this past week of the #rnc2020 @USER, voters were reminded the best is yet to come for every american under a second term of president @USER. HTTP","AGAINST"
"1296823332420157443","postmaster general denies he changed usps policies regarding election mail HTTP
did anyone expect him to say
“ya i did it coppers!” ? 🤷🏻‍♂️
#voteblue","FAVOR"
"1311198211554660352","@USER @USER trump stood there laughing
i felt the pen in my hand
trump laughed no more......vote him out.....","FAVOR"
"1298224509728821249","@USER @USER #voteblue 
#votebidenharris2020 
- “kamala and joe” - 
remember to click “thumbs up” on youtube. 

thanks! 

HTTP","FAVOR"
"1311097303827181568","@USER what if biden snoozes off? or maybe he will get so angry he will try to swipe at trump?","NONE"
"1300640594579148800","@USER no doubt...pathological liar, corrupt criminal #donaldtrump is unfit to be president. 
#trumpvirus
#trumpgenocide
#coronaviruspandemic 
#covid19 

 HTTP","NONE"
"1311111177217474566","i love biden ❤","FAVOR"
"1299177631687024640","4 more years! 4 more years! #rnc2020 #trump2020 #trump2020landslide","AGAINST"
"1311097258604072961","@USER @USER @USER @USER what? it's not republicans who've been getting away with looting and arson, stealing biden signs, assaulting people for wearing biden hats, and executing biden voters on the street like what happened to bernell trammell and jay danielson.","AGAINST"
"1311068236306354179","@USER poosies afraid of biden","FAVOR"
"1298386325104521216","if the death to america party can't arrange for the greatest election theft in their history, they're done, their global/ commie agenda is done.
4 more years of #maga power transforming this country, followed by at least another 8, if not another 16, and they'll never recover.
🙂","AGAINST"
"1287607917424734211","@USER 45 is reagan's legacy 🤷🏾‍♂️ prove me wrong. #maga","AGAINST"
"1304709533680402432","@USER you've left the plantation and done your own research into everything that #presidenttrump has done for the black community vs #youaintblack and harris who destroyed many black families by imprisoning thousands of black people for non violent offences #trump2020 #blacksfortrump HTTP","AGAINST"
"1300975754637762561","@USER it's september 1st and you haven't done anything to help american citizens. you're holding up money to try and get your ridiculous wish list. #trump2020 #voteredtosaveamerica2020","AGAINST"
"1303871087554560001","it’s amazing that no one but the wall street journal has reported on operation warp speed, executive order 13887, preparing for a pandemic . #trump2020","NONE"
"1277788120885403650","@USER @USER i will stand in line one hour for each #tre45onpuppet and 10 hrs for @USER - if we haven't already impeached and removed him as we certainly should.

#tre45on  #americaortrump  #impeachtrumpagain  #votebluetosaveamerica","FAVOR"
"1300301559033556992","@USER @USER naw, your nazi right wing mob is who we need to eradicate. you support putin's orange agent in the oval office. i see this as a seditious act.

#seeyouinnovember 
#expectus
#votebluetosaveamerica","FAVOR"
"1239359487116443649","politics seem so shallow at this moment.

but it seems significant that biden just promised to make his running mate a woman. 

(sanders was less committal, saying ""in all likelyhood, i will"".)

my guess for biden's vp pick is elizabeth warren. #demdebate","NONE"
"1290506239483445249","@USER how many hours a week does your guy spend on his couch watching #fauxnews and calling it ""executive time""?

i know: exactly all of the hours he is not standing in front of a crowd begging them for attention.

he lets others do his work as #potus.

#voteblue to get a leader.","FAVOR"
"1295914817404973058","@USER @USER @USER @USER @USER weak answer, since cuomo.and the whole #democrat party, now blames trump for the european virus. it came from china! ny, nj, and mi were heavily infected while pelosi and  ny mayor were promoting tourism and being out on the town. as trump was called a racist for stopping travel","NONE"
"1288086709570285568","#lyingtrump &amp; the ⁦@USER⁩ #gop are all a grave danger to the usa &amp; the world. with #trump #gop voter suppression &amp; use of foreign governments to interfere in the election plan now to be registered &amp; to #voteoutthegop even if you miss work. HTTP","FAVOR"
"1311069715440316416","@USER @USER @USER lol—perfect gif!😄👍 president trump is going to have so much fun—while biden is shaking in his boots. definitely a night for popcorn!🍿","AGAINST"
"1297211509462851586","#healthcareworkers #medicalstaff #doctor #physician #frontlineworkers #scientists @USER @USER @USER don’t give a crap about you and he and the party don’t trust any of you #votebidenharris2020 #voteblue #votersuppression","FAVOR"
"1288916283061178368","via @USER senate is not extending jobless aid at an unprecedented time where there are no jobs for many to be had. #votebluetosaveamerica  HTTP","FAVOR"
"1292242705334951937","@USER @USER trumpets know trump will do nothing to enhance their true standard of living, but the feeling that he will is good enough. it’s this feeling that he will do for them that he won’t do for others. it’s the emotional connection that he cares fuels trumpets. #biden2020 HTTP","FAVOR"
"1293274025637089285","i’ve never cared for the vp more than i do now #joebiden #kamalaharris HTTP","FAVOR"
"1293288819354152960","@USER not to mention you called him a racist now you want to run with him. well you will go down with him too #trump2020","NONE"
"1245097307563012097","@USER: the administration has failed to act quickly enough. not because of the impeachment hearings. what total bullshit! stop playing political games. stop lying! the president and the republicans have failed america.
#votebluetosaveamerica","FAVOR"
"1220320659659808768","you are jealous of jeff bezo because he is richer than you.  you aligned yourself with mbs to hack his phone, it will be revealed eventually.  you are a clear &amp; present danger to our national security.  #votebluenomatterwho #votebluetosaveamerica @USER @USER HTTP","FAVOR"
"1311139200633167874","all i heard from trump was me me me me blah blah blah. i saved football!  joe on the other hand showed his concern for americans. joe was genuine, trump was all about trump and how he thinks he’s been so good. he doesn’t even have a plan for the next 4 years.  #debatenight","FAVOR"
"1311064867185491968","@USER @USER @USER @USER he’s the bully?  trump routinely calls people names, walks out of press conferences, locks children up, doesn’t care that 204k people are dead and biden is the bully??  check again","FAVOR"
"1311122496968683521","biden keeps say “bunker”. i love it! lmao #debate2020","FAVOR"
"1311097564603854849","@USER @USER just like hilary was going to win? the #fakenewsmedia is not very smart. same old song by the #corrupmedia hilary is ahead, biden is ahead, bash president trump daily, ignore joe biden's corruption.","AGAINST"
"1299212415398113280","important: a critical warning to all voters about donald trump from jason johnson—a warning that mirrors exactly what i just tweeted re trump: he doesn’t care about winning. he wants to keep power at any cost. vote. early. spread the word. #rnc2020 #maddow #11thhour #bidenharris HTTP","FAVOR"
"1293271079704834051","@USER @USER @USER i agree that there's not place for whining--just lots of positivity right now, lots of good talk about how we can work together to uplift the country in intelligent, people-centered ways rather than the trump #gop backwards self-serving agenda","NONE"
"1292205225898541057","@USER @USER @USER get another test!  HTTP","AGAINST"
"1287571781721694208","i lost my fiancé tonight because i follow trump and q...

we have a 1 year old... 

i am literally having to uproot my life... 

i am devestated.. 

broken hearted... 

but i still believe..

                      -&gt; believe with me. 
#qanons #maga #kag 

HTTP","AGAINST"
"1296641276226535425","2 represent all not just who wear the red hats #demconvention","NONE"
"1311107251348877313","@USER @USER @USER come clean with america did chris wallace  give biden the questions we know he did","NONE"
"1300913172250062848","five hundred religious leaders ― christians, muslims, jews, hindus, sikhs and others ― have jointly endorsed the democratic presidential ticket of @USER biden and sen. @USER  

#bidenharris2020
#bidenharrislandslide2020
#biden2020
HTTP","FAVOR"
"1295734911811219457","“if you take one thing from my words tonight it is this: if you think things cannot possibly get worse, trust me, they can and they will if we don’t make a change in this election....we have got to vote for joe biden like our lives depend on it.” - michelle obama, #demconvention","FAVOR"
"1300472960654901248","top #republican deletes tweet with doctored #biden video footage #arstechnica HTTP","NONE"
"1310975672312041472","@USER it will all be staged for biden.","AGAINST"
"1268311117102641152","@USER @USER @USER and the #democratic cannibalism begins","NONE"
"1304593832567140352","@USER @USER first responders police firefighters and blue collar workers for trump2020!
#maga","AGAINST"
"1304137342966534144","i kinda feel bad for them as they are used to having the brain trust that is red #maga on the other end of their self defeating/absorbed/damning bizarrely hypocritical takes!

they just can’t quiet seem to grasp the concept of actual principles being more than political props.","NONE"
"1297826232407556096","@USER best president ever!
#trump2020","AGAINST"
"1299808176976662528","@USER please stop pushing polls. we need to all act like biden is 10 points behind and only our vote &amp; those of our family &amp; friends can save us!
#votelikeyourlifedependsonit 
#votebluetosaveamerica","FAVOR"
"1289202900137320450","@USER kevin you want a free signed check to help your millionaire and billionaire friends @USER wants a safe oversight #gopcorruptionovercountry #votebluetosaveamerica","FAVOR"
"1292260031182798848","biden phone home! @USER @USER @USER @USER #maga2020 #kag2020 #kag #trump2020 HTTP","AGAINST"
"1230343731712274433","joe biden on gun reform: “our kids are getting sent to school having to hide under desks, learning how to run down corridors to avoid being shot. it’s immoral. i’m the only one who’s beaten the nra nationally and i beat them twice.” HTTP","NONE"
"1302402778552086533","watch ""maga drag the interstate -  the gathering has begun ! we are the rally"" on youtube - HTTP
#trump2020","AGAINST"
"1296662121569226753","excited about ⁦turning the page from ⁦⁦@USER⁩?! #votebluetosaveamerica #votebidenharris2020 #bidenharris2020 #census2020 responding online | 2020 census HTTP","FAVOR"
"1311208684794519552","@USER trump","NONE"
"1239355172872208384","@USER question:  if @USER ""fought for decades to cut #socialsecurity "" why can no one find a single friggin' example of him voting to do so? this is a misdirect. why aren't @USER ""adjustments"" considered taboo? adjustments can be positive or negative. #democraticdebate","NONE"
"1290359389132554241","@USER #kag2020 #trump2020 i’m one of the assholes that voted for him and will do it again november 3 2020 😂 have a wonderful day don’t forget to support ur local anarchist to achieve below if y’all r strong enough to stand against patriots 🖕🏻 HTTP","AGAINST"
"1311191479239487488","@USER @USER a trump win is our last chance, the us withdrawing from the un is likely after trump wins.
our swamp is very closely linked to the us swamp.
no more us money will leave only europe on the path to self destruction.
europeans will demand the freedoms americans will still enjoy.","AGAINST"
"1298464494813884421","@USER democrats at their convention wish to segregate the united states into groups by gender and race. the republicans swore in people from different races and genders into becoming americans #trump2020 and an immigrant was headline speaker. #cspan","AGAINST"
"1282016040726167552","@USER you do know that its the #traitorinchief 
#gopbetrayedamerica  who we must defend against
#votebluetosaveamerica","FAVOR"
"1298946847663325185","@USER #kneepadsandpeepads2020 is the best democrats have to offer.

#trump2020 #fourmoreyears of making chrissy cry.","NONE"
"1295542198960783360","@USER @USER is about cohesiveness, exactly the right message. #votebidenharris #democraticnationalconvention","FAVOR"
"1311081978205220877","@USER i’ve talked with many people today who say they’re too anxious to watch. we all are sure it will go well. but ugh i can’t stand to see 45’s shenanigans. biden i’m sure will be great. our bell wether county is showing far fewer trump signs than in ‘16. HTTP","FAVOR"
"1310982869905416197","joe biden doesn’t like judge barrett because he can grope her or sniff her hair. HTTP","AGAINST"
"1290392678555725824","@USER @USER you’re losing, lindsey.

south carolina doesn’t want a groveling sycophant representing them.

you’re over, comrade.
#joebiden 
#senatormccain
#jaimeharrison
#trump
#putinspuppet 
#putin
#moscowmitch 
#cnn
#foxnews","NONE"
"1311137080051929088","donald trump told white supremacists to wait until he gives the word to pull up. if you’re black and support trump, what y’all gonna do when these race soldiers can’t tell that you’re a  #maga supporter HTTP","FAVOR"
"1286842796729602050","@USER have you forgotten the fact that when you and o left the white house their were 13 million more of food stamps and 8 million more in poverty.  #trump2020","AGAINST"
"1311141492879097856","@USER honestly, i'm never going to expect @USER to ever condemn white supremacists, because he is one of them. #racisttrump #votetrumpout #debates #election2020","FAVOR"
"1297128429079285760","@USER i wasn't impressed by his speech. those proposals could have came from any ordinary folk's mouth. does #joebiden really know how to run the country? hmmmmm.","AGAINST"
"1291212830587461637","i'm tired of divisive and inept leadership from the #president of the united states. that's why i'm voting for .@USER this #electionday. (you can disagree with me if you'd like, but please... be civil. fail to do so and you will be blocked. thank you!) #biden2020 #trump2020","NONE"
"1296074279709216769","president trump is not a racist. he has done many things to help the black community from opportunity zones to prison reforms. he increased employment for blacks. a racist would not do any of this.#maga","AGAINST"
"1288859613425733632","@USER trump knows he's going to lose. everyone needs to #voteblue for biden and down ballot. that mf isn't going to steal this election. #biden2020 #saveourcountryvoteblue","FAVOR"
"1310983801863053319","debate between trump &amp; biden is today. this is about to be so ghetto😂","NONE"
"1311111025836666880","biden's already slipping!","AGAINST"
"1232488953103540225","that's right, you did vice president biden. we'll be right back. #demdebate","NONE"
"1300534593737707520","@USER now do the part where he sounds demented you hack. #fakenewscnn #trump2020 #deardiary","AGAINST"
"1295788918764232705","@USER break the law and get a prime time speaking gig for the @USER. be a pathological liar and get nominated to lead the entire #republican party. 

that's what the @USER are telling us without wanting to sound too proud about that fact, right @USER? scif breacher bingo.","FAVOR"
"1292995969701871617","@USER that would be insane. the whole idea is to give the gop less targets hence the vetting process. they're already making up lies about biden and they'll do the same thing to his vp choice. fox and oann would have a field day making up shit about a whole cabinet.

#voteblue","FAVOR"
"1290824380696731649","@USER blah blah blah what is your plan?  #;hellnodementiajoe  #trump2020","AGAINST"
"1286480218958508041","@USER this city has turned into a shit hole of domestic terrorists. they should all fly one way to north korea and see if 🇺🇸 is so bad.  terrible democrats leading their citizens into hell. #maga🇺🇸🇺🇸🇺🇸 oh and biden is smelling kids! HTTP","AGAINST"
"1220901085692301314","@USER @USER if the democrats were wise they would not vote to convict either. #2020election is coming.","NONE"
"1294668999742173185","@USER negative ghost rider. #trump2020","NONE"
"1311080812461383681","@USER i am sending joe biden all the positive vibes i can. i am anxious.","FAVOR"
"1301191060652265472","@USER @USER is jill biden debating for sleepy joe? #trump2020 #bidenriots","AGAINST"
"1295548913060118529","the #dnc #dnc2002convention is making me feel hopeful.

and since the #trumpvirus i haven't felt hopeful in a long time !

thank you @USER @USER

#votebidenharristosaveamerica
#votebluetoendthisnightmare","FAVOR"
"1311204183777800192","democrats when biden told trump to shut up HTTP","NONE"
"1311119520673792000","i’m as surprised as everyone else, but #joebiden is actually killing this debate","FAVOR"
"1239367986248667138","""because i am a democrat with a capital d"" - joe biden 2020 #democraticdebate #joebiden #capitald","FAVOR"
"1290126521277878273","@USER hillary beat his ass into yesterday with the popular vote. hillary lost by a scant 77k votes scattered over 3 key swing states that cost her the ec vote. 
you have no clue. this ain't about #joebiden. this is a complete referendum on the #trumpmeltdown that we see everyday.","NONE"
"1230322653224824833","bloomberg can’t beat trump. i don’t care how many billion he burns trying. the real dems are taking him apart. 

#democraticdebate #demdebate","NONE"
"1287905820794130432","let antifa and blm abolish the police and government. that’s the only two things standing in the way of good america loving patriots from shooting these sorry excuses of flesh. #trump2020","AGAINST"
"1311208618331639808","tax returns, 'law &amp; order', covid, and more: trump, biden trade insults in fiery presidential debate

@USER @USER #debates2020 HTTP","NONE"
"1253739239142899712","@USER @USER don't hold your breath.
#votebluetosaveamerica 
#votebiden 
#trumpisnotadoctor","FAVOR"
"1295535565870424065","“i think the oeople are ready. we just have to keep pushing”. #joebiden addresses race and crim justice. #dnc2020","NONE"
"1310763411249135616","insanity “we’d expect nothing less from #donaldtrump,who pissed away the chance to protect the lives of 200k americans when he didn’t make a plan to stop covid-19”#biden campaign issues hilarious smackdown on trump’s demand for debate drug test - HTTP","FAVOR"
"1300633206010642435","@USER #joebiden the only one fit to do the job 💪🏻

#fbrpartytime #fbr

 #presidentbiden #november3rd HTTP","FAVOR"
"1288616436986818560","@USER additional that same idiotic logic that so many people believe when they voted for this mad man we have in our house. what do you have to lose??? we new, and it’s even worse. #biden2020","FAVOR"
"1311016194091212805","well, @USER , that went well!
#votebluetosaveamerica @USER @USER @USER @USER @USER @USER @USER 
‘fox  HTTP","FAVOR"
"1232510858401636353","biden just promised at the #demdebate to appoint a black woman to the supreme court.

here are some women he could choose. HTTP","NONE"
"1296281083500269569","@USER @USER kamala harris locked up 1500 people for smoking weed while she laughed about smoking weed herself and blocked evidence of an innocent man on death row. never forget #kamalaharrisvp #kamalaisacop #firethom #dnc2020 #democraticconvention #dncconvention","NONE"
"1311044880626593792","y’all do know that trump is gonna smoke biden in this debate right ? 😭😭😭😭😂","AGAINST"
"1304807229959397376","@USER @USER @USER as much as possible i'm gonna get off my butt everyday up through november 2, to vote early and work to engage and encourage others to do the same. 

#postcardstovoters 
#volunteering for fed &amp; local democratic candidates

#votebluetosaveamerica 
&amp; #voteouthate","FAVOR"
"1291164765046415361","@USER your orange ""tan"" is making the gray hairs that aren't dyed blonde show up more and more on tv...you are aware of that, right? 
#biden2020
#biden2020landslide","FAVOR"
"1302295419230224387","@USER @USER i believe it!
#maga","AGAINST"
"1304977264724058116","@USER @USER we already have one!! #trump2020","AGAINST"
"1298061551140663296","many of these #blm city ares are not police able and should be patrolled by the military in tanks. 
 @USER #trump2020 #covid19 #warroompandemic #blm #backtheblue #walkaway #screenwriting @USER","AGAINST"
"1259826512821465094","lincoln | joe biden for president HTTP

let's retweet this message that america needs a real president who leads, not a reality tv president. #gojoe

#votebluetosaveamerica #biden2020 @USER @USER @USER","FAVOR"
"1311104829381644290","i will say it again no joe biden can not take a bathroom break let him piss his pants and kamala can blow him dry.","AGAINST"
"1295545320332382208","@USER @USER @USER @USER @USER 
ok...who bought you off?  do you really want to be part of a marxist led america with #joebiden ?  you are all clearly #rino s. get out of the swamp!
#demconvention
#bidenharris
#joebiden
@USER","NONE"
"1272980547006894080","@USER #1 reason i despise him.

#ettd
#crueltyishispoint
#votebluetosaveamerica","NONE"
"1232491736154263554","never has a nation taxed itself into prosperity, yet here we are watching the #democraticdebates watching a half dozen morons try to outdo each other on their tax and spend policies... oh wait... no one’s watching.  #maga2020 #kag2020 @USER @USER @USER","AGAINST"
"1311040784955658240","@USER @USER @USER @USER actually trump paid 1 million in taxes.  he had a credit from previous year's losses that he would have otherwise received back which he used to pay - it was still his money.  you didn't read the article (probably because it didn't have big print and pictures).","NONE"
"1277469347485794304","ny dept of health letter &amp; cuomo: ""no resident shall be denied re-admission or admission to the nh (nursing home) solely based on a confirmed or suspected diagnosis of covid-19."" #deathocrats #2020election #demexit 

HTTP","NONE"
"1301940839820619776","@USER @USER @USER trump said the right thing. fake news can spin it all they want! #factsmatter #trump2020","AGAINST"
"1302333478747418630","#maga, #qanon and white power gangs are more organized than any of you realize.

they are planning and executing a civil war, and they are winning.

$20 says they are deputized by potus by the end of next year.","NONE"
"1310984040552464386","@USER thanks! except for cheating with #ballotharvesting(break through the cheats,tulsi!)we can win #newhampshire. 
they won't easily fall for the utter bs #biden's handlers are campaigning on through the atlantic and nyt while #joebiden naps. 
so we have a chance getting truth to #nh.","AGAINST"
"1298124341146771457","@USER @USER there is a special place in hell reserved for @USER who racistly &amp; misogynistically don't support blacks, women, &amp; especially black women!
kim klacik: the days of black voters blindly supporting democrats are coming to an end |  HTTP","AGAINST"
"1287587312969428998","@USER submit or be publicly shamed!

#trump2020 #maga
#voteredtosaveamerica
#walkaway
#americafirst","AGAINST"
"1230326200834363394","5 way presidency of warren, klobuchar, buttegieg, sanders, and biden just so they can all gang up on trump like they are on bloomberg please.  #demdebate","NONE"
"1296268047611768832","@USER @USER racist @USER can't get over the fact that @USER will always be a better man, husband, citizens and president that @USER will ever be

#votebluetosaveamerica #trumpliesamericansdie 

HTTP","FAVOR"
"1297258855420891136","this will be great! spread the word!
open to expand 

HTTP

#joebiden #bidenharris #biden2020 #cher #lgbtq #lgbt #vote2020 #voteproud #voteblue2020 #trending #kamalaharrisvp #ridenwithbiden #byedon #townhall #grassroots #hrc #glaad HTTP","FAVOR"
"1290064094574399493","@USER thank god we have trump. it’s obvious you don’t even write your own tweets dimentia joe. #trump2020","AGAINST"
"1305173920774062081","@USER @USER @USER
@USER @USER #americafirst #maga #kag

regular attendees at antifa/blm riots makes it an insurrectionist arsonist.
HTTP","NONE"
"1287776602680565761","#maga melania almost got away. psst there is a tunnel in the rose garden just for you girl HTTP","NONE"
